run_id,dataset,model,protected,method,repeat,n_idi,n_test,cov1,cov2,cov3,cov4,cov5,div50,div100,div200,div500,div1000,div2000,div3000,div5000,real_time,cpu_time,partition_real,partition_cpu,generation_real,generation_cpu,n_regions
regionft_d6-GBDT-Credit-age-d5000000-0,Credit,GBDT,age,regionft_d6,0,865970,5000000,1,308420,856370,865626,865887,14.5512,14.4989,14.5191,14.5246,14.5065,14.5078,14.5107,14.5085,235.61,235.58,14.07,14.07,221.54,221.51,64
regionft_d6-GBDT-Credit-age-d5000000-1,Credit,GBDT,age,regionft_d6,1,951155,5000000,1,321263,939867,950756,951060,14.552,14.5142,14.4924,14.5088,14.5198,14.5096,14.512,14.5105,227.93,227.93,14.27,14.27,213.66,213.66,64
regionft_d6-GBDT-Credit-age-d5000000-2,Credit,GBDT,age,regionft_d6,2,897032,5000000,1,317938,887296,896681,896945,14.4671,14.5175,14.5217,14.5156,14.5156,14.5206,14.5195,14.5188,228.52,228.51,14.4,14.4,214.12,214.11,64
regionft_d6-GBDT-Credit-age-d5000000-3,Credit,GBDT,age,regionft_d6,3,903392,5000000,1,317140,892800,903063,903314,14.5375,14.5619,14.5058,14.5198,14.5216,14.5147,14.5151,14.5145,234.34,234.33,15.17,15.17,219.17,219.17,63
regionft_d6-GBDT-Credit-age-d5000000-4,Credit,GBDT,age,regionft_d6,4,944372,5000000,1,325204,934224,944051,944296,14.5156,14.4851,14.5222,14.5008,14.5214,14.5169,14.522,14.5185,224.46,224.45,13.36,13.36,211.09,211.09,64
regionft_d8-GBDT-Credit-age-d5000000-0,Credit,GBDT,age,regionft_d8,0,1072703,5000000,1,329686,1055929,1072124,1072570,14.4681,14.5404,14.4876,14.4729,14.4926,14.4829,14.4831,14.4832,268.85,268.84,45.52,45.51,223.33,223.33,256
regionft_d8-GBDT-Credit-age-d5000000-1,Credit,GBDT,age,regionft_d8,1,1110854,5000000,1,331388,1093747,1110251,1110721,14.446,14.4949,14.4747,14.4735,14.4904,14.4814,14.4837,14.4921,273.72,273.72,52.31,52.31,221.41,221.41,255
regionft_d8-GBDT-Credit-age-d5000000-2,Credit,GBDT,age,regionft_d8,2,1088807,5000000,1,329628,1071580,1088219,1088667,14.5345,14.4993,14.4474,14.474,14.4804,14.4831,14.4844,14.4801,274.46,274.45,49.25,49.25,225.21,225.2,255
regionft_d8-GBDT-Credit-age-d5000000-3,Credit,GBDT,age,regionft_d8,3,1058205,5000000,1,330061,1042483,1057682,1058106,14.505,14.4672,14.5156,14.4888,14.4944,14.4858,14.4929,14.4975,263.59,263.57,46.55,46.55,217.03,217.03,248
regionft_d8-GBDT-Credit-age-d5000000-4,Credit,GBDT,age,regionft_d8,4,1076499,5000000,1,335898,1061279,1075985,1076369,14.5332,14.5165,14.4944,14.4675,14.4857,14.4944,14.4867,14.4877,261.49,261.48,45.95,45.95,215.53,215.53,252
regionft_d10-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d10,0,510025,5000000,1,213752,506828,509981,510012,14.6137,14.5975,14.5935,14.597,14.592,14.5958,14.5938,14.592,168.95,168.95,85.09,85.09,83.85,83.85,939
regionft_d10-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d10,1,532445,5000000,1,214419,528875,532390,532433,14.5706,14.5861,14.5998,14.5908,14.5966,14.593,14.5938,14.5935,166.74,166.73,84.43,84.42,82.31,82.31,878
regionft_d10-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d10,2,523639,5000000,1,213729,520512,523597,523630,14.5979,14.5865,14.599,14.6003,14.5945,14.5969,14.5942,14.5967,169.12,169.11,85.33,85.33,83.78,83.78,967
regionft_d10-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d10,3,541289,5000000,1,213759,537811,541230,541271,14.5855,14.5856,14.582,14.5935,14.5897,14.5947,14.595,14.5954,170.0,170.0,86.04,86.04,83.97,83.96,932
regionft_d10-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d10,4,511983,5000000,1,210727,508789,511922,511974,14.5851,14.6041,14.5794,14.6032,14.5925,14.5905,14.5937,14.5964,173.79,173.78,88.28,88.28,85.51,85.51,962
regionft_d12-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d12,0,551783,5000000,1,220730,547903,551727,551769,14.6119,14.5973,14.599,14.5958,14.5892,14.5861,14.5897,14.5885,397.64,397.62,311.01,310.99,86.63,86.63,3635
regionft_d12-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d12,1,578762,5000000,1,224339,574585,578699,578739,14.6098,14.6067,14.5696,14.5899,14.5907,14.5867,14.5898,14.5873,383.94,383.93,298.67,298.66,85.27,85.27,3436
regionft_d12-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d12,2,567216,5000000,1,221822,563357,567166,567203,14.5316,14.5885,14.6059,14.5935,14.5949,14.5945,14.5952,14.5929,392.48,392.48,305.73,305.72,86.75,86.75,3719
regionft_d12-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d12,3,582754,5000000,1,221844,578552,582695,582739,14.5683,14.5862,14.5866,14.5956,14.5973,14.5922,14.5968,14.5936,399.7,399.69,312.4,312.4,87.3,87.29,3656
regionft_d12-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d12,4,559866,5000000,1,219364,555925,559802,559846,14.585,14.6101,14.591,14.5877,14.5907,14.5866,14.5896,14.5884,397.56,397.55,307.59,307.58,89.97,89.97,3715
regionft_d2-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d2,0,383692,5000000,1,177273,382127,383668,383683,14.632,14.6164,14.6192,14.6104,14.6146,14.615,14.6148,14.6154,83.16,83.15,0.85,0.85,82.31,82.3,4
regionft_d2-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d2,1,370259,5000000,1,182081,368781,370242,370257,14.6178,14.6108,14.61,14.6053,14.6092,14.6091,14.6075,14.6072,83.93,83.93,0.86,0.86,83.07,83.07,4
regionft_d2-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d2,2,368700,5000000,1,180171,367231,368685,368696,14.5969,14.5942,14.6216,14.6093,14.6113,14.6118,14.6104,14.6106,83.14,83.13,0.87,0.87,82.27,82.26,4
regionft_d2-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d2,3,389172,5000000,1,175696,387470,389143,389167,14.6147,14.6223,14.5993,14.6058,14.6074,14.6084,14.609,14.609,94.96,94.95,1.72,1.71,93.24,93.24,4
regionft_d2-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d2,4,374073,5000000,1,176113,372607,374051,374069,14.6567,14.6137,14.6202,14.6086,14.6158,14.6134,14.612,14.6143,86.43,86.43,0.85,0.85,85.58,85.58,4
regionft_d4-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d4,0,419846,5000000,1,189472,417966,419824,419842,14.6181,14.6183,14.6021,14.6088,14.6068,14.6097,14.6071,14.6088,86.44,86.44,2.73,2.73,83.71,83.71,16
regionft_d4-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d4,1,419720,5000000,1,191265,417743,419691,419708,14.5789,14.6099,14.598,14.6079,14.6071,14.6082,14.6063,14.6072,87.36,87.35,2.69,2.69,84.67,84.66,15
regionft_d4-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d4,2,407196,5000000,1,188994,405399,407168,407189,14.5592,14.6208,14.598,14.6014,14.607,14.609,14.6102,14.61,86.55,86.55,2.6,2.6,83.95,83.95,16
regionft_d4-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d4,3,429198,5000000,1,189514,427160,429169,429192,14.6323,14.6054,14.6145,14.611,14.6073,14.6096,14.6119,14.6101,88.24,88.24,2.74,2.74,85.5,85.5,16
regionft_d4-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d4,4,419483,5000000,1,188158,417516,419450,419478,14.6389,14.5815,14.6014,14.6056,14.6047,14.6014,14.6016,14.601,85.93,85.93,2.6,2.6,83.33,83.33,16
regionft_d6-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d6,0,447262,5000000,1,197760,445002,447229,447252,14.6168,14.6244,14.6036,14.6113,14.6065,14.6041,14.6033,14.6035,89.07,89.06,7.95,7.95,81.12,81.11,61
regionft_d6-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d6,1,459218,5000000,1,201376,456719,459185,459208,14.6176,14.5798,14.6009,14.6008,14.5942,14.5974,14.597,14.597,92.69,92.69,7.62,7.62,85.07,85.07,57
regionft_d6-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d6,2,438051,5000000,1,194723,435929,438020,438037,14.59,14.6211,14.6046,14.603,14.5988,14.6013,14.6008,14.6017,90.77,90.77,7.34,7.34,83.43,83.43,64
regionft_d6-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d6,3,461473,5000000,1,196682,459039,461440,461464,14.5556,14.6067,14.6013,14.6062,14.6015,14.5999,14.6,14.6008,92.39,92.39,7.88,7.88,84.51,84.51,61
regionft_d6-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d6,4,440813,5000000,1,193603,438610,440780,440806,14.5894,14.611,14.5974,14.6002,14.6058,14.6019,14.6045,14.6031,90.7,90.69,7.52,7.52,83.17,83.17,63
regionft_d8-MLP-Credit-sex-d5000000-0,Credit,MLP,sex,regionft_d8,0,480833,5000000,1,205992,478240,480790,480826,14.6039,14.592,14.5856,14.5968,14.5971,14.5981,14.6009,14.5984,111.51,111.51,26.3,26.3,85.21,85.2,240
regionft_d8-MLP-Credit-sex-d5000000-1,Credit,MLP,sex,regionft_d8,1,500882,5000000,1,208909,497869,500848,500868,14.6291,14.5874,14.5978,14.5993,14.5938,14.5929,14.5908,14.596,109.54,109.54,25.15,25.15,84.39,84.39,224
regionft_d8-MLP-Credit-sex-d5000000-2,Credit,MLP,sex,regionft_d8,2,480371,5000000,1,204871,477818,480334,480365,14.5864,14.6014,14.5828,14.6022,14.6013,14.5983,14.6002,14.5998,112.45,112.45,27.92,27.92,84.53,84.53,251
regionft_d8-MLP-Credit-sex-d5000000-3,Credit,MLP,sex,regionft_d8,3,499224,5000000,1,204974,496307,499176,499215,14.5762,14.6107,14.5977,14.6015,14.5959,14.5975,14.5963,14.5971,111.88,111.88,26.19,26.19,85.69,85.69,237
regionft_d8-MLP-Credit-sex-d5000000-4,Credit,MLP,sex,regionft_d8,4,479329,5000000,1,202254,476578,479289,479323,14.5345,14.6124,14.5905,14.5975,14.5873,14.5961,14.597,14.5953,110.7,110.69,24.97,24.97,85.72,85.72,247
regionft_d10-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d10,0,1250607,5000000,1,237852,1223194,1249704,1250404,14.5536,14.5916,14.5958,14.5742,14.5854,14.5853,14.5865,14.5839,355.52,355.51,143.56,143.55,211.95,211.95,988
regionft_d10-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d10,1,1259038,5000000,1,235144,1230240,1258036,1258815,14.6088,14.5832,14.5953,14.5894,14.58,14.5842,14.583,14.5869,360.59,360.58,147.52,147.51,213.07,213.07,1018
regionft_d10-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d10,2,1308756,5000000,1,234855,1276806,1307806,1308536,14.6211,14.5892,14.5875,14.5893,14.5923,14.5889,14.5875,14.5867,339.86,339.85,133.97,133.96,205.89,205.89,931
regionft_d10-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d10,3,1328002,5000000,1,237478,1295256,1327003,1327786,14.5451,14.5971,14.587,14.5909,14.5871,14.588,14.5896,14.5901,356.3,356.29,143.32,143.32,212.97,212.97,990
regionft_d10-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d10,4,1308746,5000000,1,236706,1277369,1307795,1308508,14.5326,14.5867,14.5739,14.5826,14.5872,14.5902,14.589,14.5883,364.0,363.99,149.31,149.3,214.69,214.69,1020
regionft_d12-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d12,0,1365259,5000000,1,243846,1332310,1364181,1364997,14.5123,14.5939,14.5702,14.5878,14.5901,14.5873,14.5878,14.5874,739.1,739.08,522.1,522.09,217.0,217.0,3874
regionft_d12-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d12,1,1378643,5000000,1,242586,1343712,1377567,1378370,14.5718,14.5683,14.5834,14.59,14.585,14.5844,14.5877,14.5851,741.99,741.99,530.23,530.23,211.76,211.76,3985
regionft_d12-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d12,2,1427078,5000000,1,241988,1389470,1425962,1426827,14.6212,14.5916,14.5755,14.5855,14.5904,14.5898,14.5874,14.5891,695.12,695.11,479.92,479.91,215.2,215.2,3620
regionft_d12-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d12,3,1442791,5000000,1,244280,1403217,1441581,1442517,14.5904,14.584,14.5958,14.5837,14.5812,14.5852,14.5823,14.5872,734.47,734.46,517.46,517.46,217.01,217.01,3873
regionft_d12-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d12,4,1433211,5000000,1,243363,1395024,1432034,1432933,14.6057,14.6069,14.5864,14.5879,14.5882,14.5866,14.5847,14.5845,747.71,747.69,542.15,542.13,205.56,205.56,4033
regionft_d2-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d2,0,856161,5000000,1,212191,843921,855846,856092,14.647,14.5815,14.6074,14.604,14.599,14.6031,14.6022,14.6008,202.49,202.48,1.13,1.13,201.35,201.35,4
regionft_d2-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d2,1,826756,5000000,1,211668,815411,826476,826695,14.5879,14.606,14.6033,14.604,14.607,14.6039,14.6028,14.604,203.55,203.53,1.12,1.12,202.43,202.41,4
regionft_d2-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d2,2,786692,5000000,1,211645,776710,786411,786620,14.5412,14.6124,14.603,14.6007,14.6039,14.6021,14.6044,14.6035,201.64,201.63,1.14,1.14,200.51,200.5,4
regionft_d2-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d2,3,856376,5000000,1,215028,843829,856077,856286,14.6018,14.6117,14.5988,14.5938,14.594,14.5933,14.5991,14.5984,207.18,207.17,1.13,1.13,206.05,206.04,4
regionft_d2-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d2,4,874554,5000000,1,213939,861332,874225,874460,14.5951,14.624,14.5951,14.6033,14.6048,14.5988,14.6003,14.6003,206.2,206.2,2.43,2.43,203.76,203.76,4
regionft_d4-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d4,0,951730,5000000,1,218722,935455,951342,951626,14.6054,14.5847,14.5979,14.5895,14.5947,14.5974,14.5999,14.5965,216.83,216.82,3.71,3.71,213.12,213.11,16
regionft_d4-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d4,1,945558,5000000,1,217835,930152,945155,945459,14.6428,14.5981,14.6071,14.6084,14.5976,14.6002,14.5994,14.6009,216.54,216.53,3.68,3.68,212.85,212.84,16
regionft_d4-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d4,2,986316,5000000,1,215900,968819,985856,986215,14.5786,14.6191,14.5961,14.5967,14.592,14.5955,14.5963,14.5961,217.97,217.96,3.81,3.81,214.15,214.15,16
regionft_d4-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d4,3,1011998,5000000,1,220763,993961,1011500,1011859,14.553,14.6065,14.5957,14.5998,14.5945,14.5989,14.5971,14.5969,206.78,206.78,3.63,3.63,203.16,203.15,16
regionft_d4-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d4,4,999288,5000000,1,219892,981550,998841,999159,14.6119,14.5944,14.5899,14.6034,14.602,14.6007,14.5981,14.5976,206.81,206.8,4.18,4.18,202.63,202.63,16
regionft_d6-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d6,0,1066850,5000000,1,224989,1046205,1066291,1066703,14.599,14.6043,14.5917,14.5865,14.5955,14.5899,14.5935,14.5885,223.79,223.77,11.97,11.97,211.81,211.8,64
regionft_d6-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d6,1,1049564,5000000,1,222878,1029937,1049036,1049422,14.6325,14.6185,14.5955,14.5985,14.593,14.5939,14.5935,14.5934,247.39,247.39,18.34,18.34,229.05,229.05,64
regionft_d6-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d6,2,1088104,5000000,1,222422,1066711,1087516,1087953,14.5659,14.6096,14.5848,14.5876,14.5906,14.5922,14.5916,14.5943,224.28,224.27,11.65,11.65,212.63,212.63,62
regionft_d6-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d6,3,1097796,5000000,1,226550,1075648,1097198,1097641,14.615,14.5878,14.5962,14.5864,14.5893,14.5905,14.59,14.5903,226.08,226.07,11.97,11.97,214.12,214.11,64
regionft_d6-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d6,4,1100337,5000000,1,222797,1078901,1099650,1100193,14.5621,14.5707,14.5942,14.5833,14.5846,14.5883,14.583,14.5847,215.34,215.33,11.5,11.5,203.85,203.83,64
regionft_d8-MLP-Credit-age-d5000000-0,Credit,MLP,age,regionft_d8,0,1151518,5000000,1,231155,1128048,1150793,1151345,14.5469,14.5952,14.5843,14.5948,14.5862,14.5873,14.5876,14.5892,246.6,246.59,39.48,39.48,207.12,207.11,251
regionft_d8-MLP-Credit-age-d5000000-1,Credit,MLP,age,regionft_d8,1,1154236,5000000,1,228039,1129665,1153513,1154055,14.5897,14.6061,14.5941,14.5744,14.5889,14.5878,14.5846,14.5853,249.13,249.13,40.37,40.36,208.76,208.76,256
regionft_d8-MLP-Credit-age-d5000000-2,Credit,MLP,age,regionft_d8,2,1194790,5000000,1,226387,1168401,1194028,1194604,14.5951,14.5827,14.595,14.5905,14.5902,14.592,14.5924,14.591,241.46,241.46,38.96,38.96,202.49,202.49,238
regionft_d8-MLP-Credit-age-d5000000-3,Credit,MLP,age,regionft_d8,3,1221212,5000000,1,230782,1193141,1220398,1221032,14.5879,14.593,14.5957,14.5909,14.5894,14.5938,14.5914,14.5934,276.5,276.5,45.67,45.67,230.83,230.83,251
regionft_d8-MLP-Credit-age-d5000000-4,Credit,MLP,age,regionft_d8,4,1195663,5000000,1,229480,1169828,1194901,1195439,14.5574,14.5806,14.571,14.576,14.5855,14.5823,14.5855,14.5857,251.91,251.9,42.34,42.34,209.56,209.56,256
regionft_d10-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d10,0,450347,5000000,1,210878,448161,450304,450340,14.6056,14.5976,14.6128,14.6256,14.6176,14.6237,14.6211,14.621,172.11,172.1,92.46,92.46,79.65,79.64,1002
regionft_d10-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d10,1,463401,5000000,1,212472,461051,463362,463387,14.6487,14.636,14.6185,14.6154,14.6228,14.6233,14.6235,14.6234,175.28,175.28,96.17,96.17,79.11,79.11,998
regionft_d10-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d10,2,453725,5000000,1,209490,451374,453695,453714,14.6118,14.6245,14.605,14.6213,14.6245,14.6206,14.6201,14.622,171.32,171.31,93.87,93.86,77.45,77.45,1013
regionft_d10-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d10,3,465972,5000000,1,213135,463547,465934,465963,14.6424,14.6186,14.6236,14.6225,14.6234,14.621,14.622,14.624,172.65,172.64,95.16,95.15,77.49,77.49,994
regionft_d10-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d10,4,441926,5000000,1,208935,439705,441885,441919,14.6206,14.6217,14.6144,14.6231,14.6198,14.6222,14.6182,14.6188,169.76,169.74,94.15,94.13,75.61,75.61,999
regionft_d12-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d12,0,489151,5000000,1,218694,486458,489111,489140,14.6464,14.6335,14.6235,14.6166,14.6256,14.6231,14.6193,14.6197,405.77,405.76,325.09,325.08,80.68,80.67,3931
regionft_d12-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d12,1,500101,5000000,1,222271,497312,500059,500085,14.6418,14.6224,14.6319,14.6197,14.6203,14.6199,14.6186,14.6208,429.84,429.82,350.36,350.35,79.47,79.47,3942
regionft_d12-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d12,2,487445,5000000,1,218946,484665,487401,487434,14.6384,14.6284,14.6236,14.6226,14.6188,14.6212,14.6213,14.6188,430.07,430.07,348.02,348.01,82.05,82.05,4023
regionft_d12-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d12,3,501851,5000000,1,221293,499043,501807,501839,14.5912,14.6347,14.6347,14.6204,14.6249,14.6226,14.6222,14.6229,419.54,419.53,341.51,341.51,78.02,78.02,3934
regionft_d12-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d12,4,480256,5000000,1,218297,477720,480214,480249,14.6204,14.5951,14.6063,14.6232,14.6199,14.6179,14.6196,14.6207,423.36,423.36,341.51,341.51,81.85,81.85,3941
regionft_d2-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d2,0,348110,5000000,1,174323,346747,348081,348103,14.6212,14.6187,14.6297,14.6312,14.633,14.6323,14.6314,14.6324,75.09,75.09,0.82,0.82,74.27,74.26,4
regionft_d2-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d2,1,333068,5000000,1,174516,331765,333050,333064,14.6318,14.6451,14.6303,14.6283,14.6294,14.6309,14.6308,14.6305,75.7,75.7,0.83,0.83,74.87,74.87,4
regionft_d2-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d2,2,341894,5000000,1,173560,340564,341874,341890,14.6127,14.6339,14.628,14.6335,14.632,14.6322,14.6322,14.6316,76.2,76.19,0.82,0.82,75.37,75.37,4
regionft_d2-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d2,3,329673,5000000,1,177701,328456,329653,329667,14.5791,14.6136,14.6179,14.6175,14.6226,14.6174,14.62,14.618,76.61,76.61,0.82,0.82,75.79,75.79,4
regionft_d2-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d2,4,338485,5000000,1,177507,337176,338465,338480,14.632,14.641,14.6415,14.6317,14.6325,14.6298,14.6298,14.6288,76.65,76.65,0.83,0.82,75.83,75.83,4
regionft_d4-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d4,0,362460,5000000,1,184718,360995,362437,362456,14.6173,14.6048,14.6128,14.6212,14.6231,14.6257,14.6222,14.6236,88.57,88.57,5.45,5.45,83.12,83.12,16
regionft_d4-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d4,1,358351,5000000,1,182191,356970,358323,358346,14.6101,14.6455,14.6391,14.6323,14.6292,14.6308,14.6278,14.6283,77.48,77.47,2.72,2.72,74.76,74.76,16
regionft_d4-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d4,2,364013,5000000,1,182245,362516,363984,364007,14.6129,14.6404,14.6184,14.6272,14.6292,14.6297,14.6293,14.6294,79.39,79.39,2.66,2.66,76.73,76.73,16
regionft_d4-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d4,3,368600,5000000,1,186198,367066,368571,368593,14.6126,14.6409,14.6293,14.6263,14.6275,14.6265,14.6268,14.6273,77.84,77.84,2.73,2.73,75.11,75.11,16
regionft_d4-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d4,4,365722,5000000,1,183319,364228,365688,365719,14.6266,14.6219,14.6378,14.6225,14.6298,14.627,14.6284,14.6286,78.68,78.67,2.73,2.73,75.95,75.94,16
regionft_d6-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d6,0,398538,5000000,1,193268,396761,398501,398527,14.626,14.6132,14.6204,14.626,14.6245,14.6203,14.6215,14.6218,84.72,84.72,8.26,8.26,76.46,76.45,64
regionft_d6-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d6,1,385438,5000000,1,194237,383771,385412,385425,14.6093,14.6233,14.6272,14.6257,14.6246,14.6262,14.6262,14.6264,83.87,83.87,8.47,8.47,75.4,75.4,64
regionft_d6-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d6,2,403173,5000000,1,195202,401321,403138,403166,14.5913,14.6156,14.6164,14.6248,14.6242,14.6226,14.6242,14.6236,90.55,90.55,14.16,14.16,76.39,76.39,64
regionft_d6-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d6,3,406801,5000000,1,196033,404989,406771,406790,14.6503,14.6393,14.6434,14.6274,14.6282,14.6274,14.6263,14.6264,84.6,84.6,8.64,8.63,75.96,75.96,64
regionft_d6-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d6,4,389263,5000000,1,191366,387706,389227,389248,14.5931,14.6109,14.6295,14.6248,14.6305,14.6253,14.6279,14.6266,85.78,85.78,8.56,8.56,77.22,77.22,64
regionft_d8-LogReg-Credit-sex-d5000000-0,Credit,LogReg,sex,regionft_d8,0,425991,5000000,1,201810,423974,425948,425980,14.5515,14.6201,14.6267,14.6265,14.6249,14.6245,14.6242,14.6229,103.56,103.56,26.0,25.99,77.56,77.56,255
regionft_d8-LogReg-Credit-sex-d5000000-1,Credit,LogReg,sex,regionft_d8,1,426511,5000000,1,203539,424527,426482,426503,14.63,14.6304,14.6195,14.6264,14.6236,14.621,14.6231,14.6226,105.11,105.11,27.83,27.83,77.28,77.28,253
regionft_d8-LogReg-Credit-sex-d5000000-2,Credit,LogReg,sex,regionft_d8,2,424279,5000000,1,202425,422236,424229,424266,14.6359,14.6396,14.623,14.6234,14.6193,14.6205,14.6216,14.6209,104.01,104.01,27.21,27.2,76.81,76.8,255
regionft_d8-LogReg-Credit-sex-d5000000-3,Credit,LogReg,sex,regionft_d8,3,435507,5000000,1,205334,433355,435481,435498,14.6423,14.5927,14.6214,14.6204,14.6161,14.6221,14.6235,14.6231,105.04,105.04,28.38,28.38,76.66,76.66,251
regionft_d8-LogReg-Credit-sex-d5000000-4,Credit,LogReg,sex,regionft_d8,4,413368,5000000,1,200944,411507,413335,413356,14.6532,14.6366,14.6275,14.6309,14.625,14.6208,14.6251,14.6234,109.42,109.42,32.58,32.58,76.84,76.84,253
regionft_d10-LogReg-Credit-age-d5000000-0,Credit,LogReg,age,regionft_d10,0,1112266,5000000,1,295345,1092978,1111831,1112157,14.6718,14.6203,14.6246,14.6166,14.6211,14.6184,14.6181,14.6172,329.23,329.22,142.85,142.84,186.38,186.38,1008
regionft_d10-LogReg-Credit-age-d5000000-1,Credit,LogReg,age,regionft_d10,1,1143389,5000000,1,298259,1122547,1142936,1143297,14.6354,14.5882,14.6221,14.6093,14.6172,14.619,14.6161,14.6162,312.26,312.25,128.14,128.14,184.12,184.11,895
regionft_d10-LogReg-Credit-age-d5000000-2,Credit,LogReg,age,regionft_d10,2,1148427,5000000,1,297202,1127855,1147977,1148309,14.6034,14.6124,14.6223,14.6166,14.621,14.623,14.62,14.6195,337.75,337.74,151.76,151.74,186.0,185.99,1022
regionft_d10-LogReg-Credit-age-d5000000-3,Credit,LogReg,age,regionft_d10,3,1147412,5000000,1,298210,1126629,1146966,1147295,14.6158,14.6192,14.617,14.6139,14.6169,14.618,14.6163,14.6189,333.87,333.87,148.76,148.75,185.11,185.11,1015
